name,type,side,eco_code,moves
Queen Pawn Game - Anti-Torre,Opening,White,D02,1.d4 Nf6 2.Nf3 e6 3.Bg5
Queen Pawn Game - Barry Attack - Gruenfeld Variation,Opening,White,D00,1.d4 d5 2.Nc3 Nf6 3.Bf4 c5
Queen Pawn Game - Chigorin Variation,Opening,Black,D07,1.d4 d5 2.c4 Nc6
Queen Pawn Game - Colle System,Opening,White,D05,1.d4 d5 2.Nf3 Nf6 3.e3
Queen Pawn Game - Colle System - Anti-Colle,Opening,White,D05,1.d4 d5 2.Nf3 Nf6 3.e3 e6 4.c4 c6
Queen Pawn Game - Colle System - Gruenfeld Formation,Opening,White,D05,1.d4 d5 2.Nf3 Nf6 3.e3 g6
Queen Pawn Game - Franco-Sicilian Defense,Opening,Black,D00,1.d4 e6 2.c4 c5
Queen Pawn Game - General,Opening,White,D00,1.d4
Queen Pawn Game - Hbsch Gambit,Opening,White,D00,1.d4 d5 2.Bg5
Queen Pawn Game - Levitsky Attack,Opening,White,D00,1.d4 d5 2.Bg5 h6 3.Bh4
Queen Pawn Game - Levitsky Attack - Euwe Variation - Modern Line,Opening,White,D00,1.d4 d5 2.Bg5 h6 3.Bh4 g5 4.Bg3 Nf6 5.e3 Ne4
Queen Pawn Game - London System,Opening,White,D02,1.d4 d5 2.Nf3 Nf6 3.Bf4
Queen Pawn Game - Mason Attack,Opening,White,D00,1.d4 Nf6 2.Nf3 d5 3.Bg5
Queen Pawn Game - Queen Fianchetto,Opening,White,D00,1.d4 Nf6 2.Nf3 g6 3.g3
Queen Pawn Game - Sarratt Attack,Opening,White,D00,1.d4 d5 2.Nc3 Nf6 3.Bg5
Queen Pawn Game - Steinitz Countergambit,Opening,Black,D07,1.d4 d5 2.c4 e5
Queen Pawn Game - Stonewall Attack,Opening,White,D04,1.d4 d5 2.e3 Nf6 3.Bd3 c5 4.c3 Nc6 5.f4
Queen Pawn Game - Symmetrical Variation,Opening,White,D00,1.d4 d5 2.c4 c5
Queen Pawn Game - Symmetrical Variation - Pseudo-Catalan,Opening,White,D00,1.d4 d5 2.c4 c5 3.g3
Queen Pawn Game - Torre Attack,Opening,White,D03,1.d4 Nf6 2.Nf3 e6 3.Bg5
Queen Pawn Game - Torre Attack - Gossip Variation,Opening,White,D03,1.d4 Nf6 2.Nf3 e6 3.Bg5 h6
Queen Pawn Game - Torre Attack - Gruenfeld Variation,Opening,White,D03,1.d4 Nf6 2.Nf3 e6 3.Bg5 c5
Queen Pawn Game - Torre Attack - Gruenfeld Variation - Main Line,Opening,White,D03,1.d4 Nf6 2.Nf3 e6 3.Bg5 c5 4.c3
Queen Pawn Game - Veresov Atack - Alburt Defense,Opening,White,D01,1.d4 d5 2.Nc3 Nf6 3.Bg5 Nc6 4.Nf3 Bg4 5.Qd3 Qd6
Queen Pawn Game - Veresov Atack - Boyce Defense,Opening,White,D01,1.d4 d5 2.Nc3 Nf6 3.Bg5 Nc6 4.Nf3 Bf5
Queen Pawn Game - Veresov Atack - Classical Defense,Opening,White,D01,1.d4 d5 2.Nc3 Nf6 3.Bg5 Nc6 4.Nf3 e6
Queen Pawn Game - Veresov Atack - Dutch System,Opening,White,D01,1.d4 d5 2.Nc3 Nf6 3.Bg5 Nc6 4.Nf3 f6
Queen Pawn Game - Veresov Atack - Richter Variation,Opening,White,D01,1.d4 d5 2.Nc3 Nf6 3.Bg5 h6 4.Bh4 c5
Queen Pawn Game - Veresov Atack - Veresov Variation,Opening,White,D01,1.d4 d5 2.Nc3 Nf6 3.Bg5 Bg4
Queen Pawn Game - Veresov Attack,Opening,White,D01,1.d4 d5 2.Nc3 Nf6 3.Bg5
Queen Pawn Game - Veresov Attack - Two Knights System,Opening,White,D01,1.d4 d5 2.Nc3 Nf6 3.Bg5 Nc6 4.Nf3
Queen Pawn Game - Veresov Attack - Two Knights System - Gruenfeld Defense,Opening,White,D01,1.d4 d5 2.Nc3 Nf6 3.Bg5 Nc6 4.Nf3 g6
Queen Pawn Game - Zukertort Variation,Opening,White,D05,1.d4 d5 2.Nf3 Nf6 3.e3 e6 4.Bd3 c5
Queen Pawn Opening - General,Opening,White,D00,1.d4
Queen's Gambit Accepted - 3.Nf3 Nf6,Opening,White,D26,1.d4 d5 2.c4 dxc4 3.Nf3 Nf6
Queen's Gambit Accepted - 3.Nf3 Nf6 4.e3,Opening,White,D27,1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3
Queen's Gambit Accepted - 4.e3 e6 5.Bxc4 c5,Opening,White,D28,1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 e6 5.Bxc4 c5
Queen's Gambit Accepted - Alekhine Defense,Opening,Black,D28,1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 Bg4
Queen's Gambit Accepted - Classical,Opening,Black,D28,1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 e6
Queen's Gambit Accepted - Classical - 7...cxd4,Opening,Black,D28,1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 e6 5.Bxc4 c5 6.O-O cxd4
Queen's Gambit Accepted - Classical - 8.exd4 Be7,Opening,Black,D28,1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 e6 5.Bxc4 c5 6.O-O cxd4 7.exd4 Be7
Queen's Gambit Accepted - Classical - 9.Qe2,Opening,White,D28,1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 e6 5.Bxc4 c5 6.O-O cxd4 7.exd4 Be7 8.Qe2
Queen's Gambit Accepted - Main Line,Opening,White,D28,1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 e6
Queen's Gambit Accepted - Accelerated Mannheim Variation,Opening,White,D28,1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 c5
Queen's Gambit Accepted - Alekhine Defense - Borisenko-Furman Variation,Opening,Black,D28,1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 Bg4 5.Bxc4 c6
Queen's Gambit Accepted - Alekhine Defense - Haberditz Variation,Opening,Black,D28,1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 Bg4 5.Bxc4 e6
Queen's Gambit Accepted - Bogoljubow Defense,Opening,Black,D28,1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 c6
Queen's Gambit Accepted - Central Variation - Alekhine System,Opening,Black,D28,1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 e6 5.Bxc4 c5 6.O-O Nc6
Queen's Gambit Accepted - Central Variation - Greco Variation,Opening,White,D28,1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 e6 5.Bxc4 c5 6.O-O Nc6 7.Nc3
Queen's Gambit Accepted - Central Variation - McDonnell Defense,Opening,Black,D28,1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 e6 5.Bxc4 c5 6.O-O Nc6 7.Nc3 a6
Queen's Gambit Accepted - Central Variation - Modern Defense,Opening,Black,D28,1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 e6 5.Bxc4 c5 6.O-O Nc6 7.Nc3 Qc7
Queen's Gambit Accepted - Central Variation - Rubinstein Defense,Opening,Black,D28,1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 e6 5.Bxc4 c5 6.O-O Nc6 7.Nc3 Be7
Queen's Gambit Accepted - Classical Defense,Opening,Black,D28,1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 e6
Queen's Gambit Accepted - Classical Defense - Alekhine System,Opening,Black,D28,1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 e6 5.Bxc4 Bg4
Queen's Gambit Accepted - Classical Defense - Alekhine System - Except Main Line,Opening,Black,D28,1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 e6 5.Bxc4 Bg4 6.O-O Nbd7
Queen's Gambit Accepted - Classical Defense - Alekhine System - Main Line,Opening,Black,D28,1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 e6 5.Bxc4 Bg4 6.O-O Be7
Queen's Gambit Accepted - Classical Defense - Main Lines,Opening,Black,D28,1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 e6 5.Bxc4 c5
Queen's Gambit Accepted - Classical Defense - Normal Lines,Opening,Black,D28,1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 e6 5.Bxc4 Nc6
Queen's Gambit Accepted - Classical Defense - Rubinstein Variation,Opening,Black,D28,1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 e6 5.Bxc4 Nc6 6.O-O
Queen's Gambit Accepted - Classical Defense - Russian Gambit,Opening,Black,D28,1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 e6 5.Bxc4 d5
Queen's Gambit Accepted - Classical Defense - Steinitz Variation - Development Variation,Opening,Black,D28,1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 e6 5.Bxc4 d5 6.Bb3
Queen's Gambit Accepted - Classical Defense - Steinitz Variation - Exchange Variation,Opening,Black,D28,1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 e6 5.Bxc4 d5 6.exd5
Queen's Gambit Accepted - Deferred,Opening,White,D28,1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 e6 5.Bxc4 b5
Queen's Gambit Accepted - Furman Variation,Opening,Black,D28,1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 e6 5.Bxc4 a6
Queen's Gambit Accepted - General,Opening,White,D28,1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 e6
Queen's Gambit Accepted - Gunsberg Defense,Opening,Black,D28,1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 e6 5.Bxc4 Qc7
Queen's Gambit Accepted - Gunsberg Defense - Prianishenmo Gambit,Opening,Black,D28,1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 e6 5.Bxc4 Qc7 6.Nc3
Queen's Gambit Accepted - Janowski-Larsen Variation,Opening,White,D28,1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 e6 5.Bxc4 c5 6.O-O Nc6 7.Nc3 a6
Queen's Gambit Accepted - Linares Variation,Opening,White,D28,1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 e6 5.Bxc4 c5 6.O-O Nc6 7.Nc3 a6 8.Qe2
Queen's Gambit Accepted - Mannheim Variation,Opening,White,D28,1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 e6 5.Bxc4 a6
Queen's Gambit Accepted - Normal Variation,Opening,White,D28,1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 e6
Queen's Gambit Accepted - Normal Variation,Opening,White,D28,1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 e6
Queen's Gambit Accepted - Normal Variation - Traditional System,Opening,White,D28,1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 e6 5.Bxc4 c5
Queen's Gambit Accepted - Old Variation,Opening,White,D28,1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 Bg4
Queen's Gambit Accepted - Rosenthal Variation,Opening,White,D28,1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 e6 5.Bxc4 Nc6
Queen's Gambit Accepted - Saduleto Variation,Opening,White,D28,1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 a6
Queen's Gambit Accepted - Showalter Variation,Opening,White,D28,1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 Nc6
Queen's Gambit Accepted - Smyslov Variation,Opening,White,D28,1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 e6 5.Nc3 c5
Queen's Gambit Accepted - Winawer Defense,Opening,Black,D28,1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 e6 5.Bxc4 Bb4+
Queen's Gambit Declined - 3.Nc3 Nf6,Opening,Black,D37,1.d4 d5 2.c4 e6 3.Nc3 Nf6
Queen's Gambit Declined - 3.Nc3 Nf6 4.Bg5 Be7,Opening,Black,D37,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7
Queen's Gambit Declined - 3.Nc3 Nf6 4.Bg5 Be7 5.e3,Opening,Black,D37,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3
Queen's Gambit Declined - 4.Bg5 Be7 5.e3 O-O 6.Nf3,Opening,Black,D37,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3
Queen's Gambit Declined - 6...h6 7.Bh4,Opening,Black,D37,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 h6 7.Bh4
Queen's Gambit Declined - 6.Bxf6 Bxf6,Opening,Black,D37,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Bxf6
Queen's Gambit Declined - 6.Bxf6 Nxf6,Opening,Black,D37,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nxf6
Queen's Gambit Declined - Cambridge Springs,Opening,Black,D37,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Nbd7 5.e3 c6 6.Nf3 Qa5
Queen's Gambit Declined - Chigorin Defense,Opening,Black,D37,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 Nc6
Queen's Gambit Declined - Exchange Variation,Opening,White,D37,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.cxd5 exd5
Queen's Gambit Declined - Exchange - Positional,Opening,White,D37,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.cxd5 exd5 5.Bg5
Queen's Gambit Declined - Lasker Defense,Opening,Black,D37,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 h6
Queen's Gambit Declined - Lasker Defense - 12.Bxc4,Opening,White,D37,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 h6 6.Bxf6 Bxf6 7.cxd5 exd5 8.Bxc4
Queen's Gambit Declined - Lasker Defense - 8.Bxe7 Qxe7,Opening,Black,D37,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 h6 6.Bxf6 Bxf6 7.cxd5 exd5 8.Bxe7 Qxe7
Queen's Gambit Declined - Lasker Defense - Endgame Line,Opening,Black,D37,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 h6 6.Bxf6 Bxf6 7.cxd5 exd5
Queen's Gambit Declined - Main Line,Opening,Black,D37,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O
Queen's Gambit Declined - Main Line,Opening,Black,D37,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O
Queen's Gambit Declined - Modern Variation,Opening,Black,D37,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Nbd7
Queen's Gambit Declined - Orthodox Defense,Opening,Black,D37,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 h6 6.Nf3 O-O
Queen's Gambit Declined - Orthodox - 10.Bd3 a6,Opening,Black,D37,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 h6 6.Nf3 O-O 7.Bd3 a6
Queen's Gambit Declined - Orthodox - 11.e4 c5,Opening,Black,D37,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 h6 6.Nf3 O-O 7.Bd3 a6 8.e4 c5
Queen's Gambit Declined - Orthodox - 12.e5 cxd4,Opening,Black,D37,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 h6 6.Nf3 O-O 7.Bd3 a6 8.e4 c5 9.e5 cxd4
Queen's Gambit Declined - Orthodox - 13.Ne4 Bb7,Opening,Black,D37,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 h6 6.Nf3 O-O 7.Bd3 a6 8.e4 c5 9.e5 cxd4 10.Ne4 Bb7
Queen's Gambit Declined - Orthodox - 7.Rc1,Opening,Black,D37,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 h6 6.Nf3 O-O 7.Rc1
Queen's Gambit Declined - Orthodox - 7.Rc1 c6,Opening,Black,D37,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 h6 6.Nf3 O-O 7.Rc1 c6
Queen's Gambit Declined - Orthodox - 8.Bd3,Opening,Black,D37,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 h6 6.Nf3 O-O 7.Bd3
Queen's Gambit Declined - Orthodox - 8.Bd3 dxc4,Opening,Black,D37,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 h6 6.Nf3 O-O 7.Bd3 dxc4
Queen's Gambit Declined - Orthodox - 9.Bxc4 b5,Opening,Black,D37,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 h6 6.Nf3 O-O 7.Bd3 dxc4 8.Bxc4 b5
Queen's Gambit Declined - Ragozin Defense,Opening,Black,D37,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Bb4
Queen's Gambit Declined - Ragozin - Vienna Variation,Opening,Black,D37,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Bb4 5.Nf3 c5
Queen's Gambit Declined - Semi-Slav Defense,Opening,Black,D45,1.d4 d5 2.c4 e6 3.Nc3 c6
Queen's Gambit Declined - Semi-Tarrasch Defense,Opening,Black,D41,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c5
Queen's Gambit Declined - Semi-Tarrasch - 5.cxd5 Nxd5,Opening,Black,D41,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c5 5.cxd5 Nxd5
Queen's Gambit Declined - Semi-Tarrasch - 6.e3 Nc6,Opening,Black,D41,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c5 5.cxd5 Nxd5 6.e3 Nc6
Queen's Gambit Declined - Anti-Tartakower Variation,Opening,Black,D46,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7
Queen's Gambit Declined - Anti-Tartakower Variation - Petrosian Variation,Opening,Black,D46,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.Nf3 h6 6.Bh4 b6
Queen's Gambit Declined - Barmen Variation,Opening,Black,D43,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.Nf3 h6 6.Bh4 Ne4
Queen's Gambit Declined - Cambridge Springs Variation,Opening,Black,D52,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Nbd7 5.e3 c6 6.Nf3 Qa5
Queen's Gambit Declined - Capablanca - General,Opening,Black,D43,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7
Queen's Gambit Declined - Capablanca Variation,Opening,Black,D43,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 Nbd7 6.Nf3 O-O 7.Rc1
Queen's Gambit Declined - Charousek (Petrosian) Variation,Opening,Black,D46,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 h6 6.Bh4 b6
Queen's Gambit Declined - Exchange Variation,Opening,White,D35,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.cxd5 exd5
Queen's Gambit Declined - Exchange Variation - Positional Variation,Opening,White,D35,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.cxd5 exd5 5.Bg5 Be7
Queen's Gambit Declined - Exchange Variation - Reshevsky Variation,Opening,White,D35,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.cxd5 exd5 5.Bg5 Be7 6.e3 O-O 7.Nf3 c6
Queen's Gambit Declined - Exchange Variation - Saemisch Variation,Opening,White,D35,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.cxd5 exd5 5.Bg5 Be7 6.e3 O-O 7.Nf3 Nbd7 8.Bd3
Queen's Gambit Declined - General,Opening,Black,D30,1.d4 d5 2.c4 e6
Queen's Gambit Declined - Harrwitz Attack,Opening,White,D35,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.Nf3 h6
Queen's Gambit Declined - Harrwitz Attack - Fianchetto Defense,Opening,Black,D35,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.Nf3 h6 6.Bh4 b6
Queen's Gambit Declined - Harrwitz Attack - Main Line,Opening,Black,D35,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.Nf3 h6 6.Bh4 O-O
Queen's Gambit Declined - Harrwitz Attack - Main Line - New Main Line,Opening,Black,D35,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.Nf3 h6 6.Bh4 O-O 7.e3 c5
Queen's Gambit Declined - Harrwitz Attack - Main Line - Old Main Line,Opening,Black,D35,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.Nf3 h6 6.Bh4 O-O 7.e3 c6
Queen's Gambit Declined - Harrwitz Attack - Orthodox Defense,Opening,Black,D35,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.Nf3 h6 6.Bh4 O-O 7.e3 c6 8.Bd3 b6
Queen's Gambit Declined - Harrwitz Attack - Two Knights Defense,Opening,Black,D35,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.Nf3 h6 6.Bh4 O-O 7.e3 c6 8.Nf3
Queen's Gambit Declined - Harrwitz Attack - Two Knights Defense - Blockade Line,Opening,Black,D35,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.Nf3 h6 6.Bh4 O-O 7.e3 c6 8.Nf3 c5
Queen's Gambit Declined - Hastings Variation,Opening,Black,D30,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.Nf3 h6 6.Bh4 O-O 7.e3 c6 8.Rc1 Nbd7 9.Qc2
Queen's Gambit Declined - Janowski Variation,Opening,Black,D30,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.Nf3 h6 6.Bh4 O-O 7.e3 c6 8.Rc1 Nbd7
Queen's Gambit Declined - Lasker Defense,Opening,Black,D30,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.Nf3 h6 6.Bh4 O-O
Queen's Gambit Declined - Lasker Defense - Main Line,Opening,Black,D30,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.Nf3 h6 6.Bh4 O-O 7.e3 c6
Queen's Gambit Declined - Lasker Defense - Teichmann Variation,Opening,Black,D30,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.Nf3 h6 6.Bh4 O-O 7.e3 c6 8.Bd3 b6
Queen's Gambit Declined - Manhattan Variation,Opening,Black,D30,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.Nf3 h6 6.Bh4 O-O 7.e3 c6 8.Bd3 b6 9.O-O
Queen's Gambit Declined - Miles Variation - Dzhindzhi Attack,Opening,Black,D30,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.Nf3 h6 6.Bh4 O-O 7.e3 c6 8.Bd3 b6 9.O-O Nbd7
Queen's Gambit Declined - Modern Variation,Opening,Black,D30,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.Nf3 h6 6.Bh4 O-O 7.e3 Nbd7
Queen's Gambit Declined - Modern Variation - Normal Line,Opening,Black,D30,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.Nf3 h6 6.Bh4 O-O 7.e3 Nbd7 8.O-O
Queen's Gambit Declined - Modern - Knight Defense,Opening,Black,D30,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.Nf3 h6 6.Bh4 O-O 7.e3 Nbd7 8.Qc2
Queen's Gambit Declined - Neo-Orthodox Variation,Opening,Black,D30,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.Nf3 h6 6.Bh4 O-O 7.e3 c5
Queen's Gambit Declined - Neo-Orthodox Variation,Opening,Black,D30,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.Nf3 h6 6.Bh4 O-O 7.e3 c5 8.cxd5 exd5
Queen's Gambit Declined - Neo-Orthodox Variation - Main Line,Opening,Black,D30,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 c5 6.Nf3 cxd4 7.exd4 Nc6
Queen's Gambit Declined - Normal Defense,Opening,Black,D30,1.d4 d5 2.c4 e6 3.Nc3 Nf6
Queen's Gambit Declined - Orthodox Defense - Alekhine Variation,Opening,Black,D30,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 h6 6.Bh4 O-O 7.Nf3 Ne4
Queen's Gambit Declined - Orthodox Defense - Botvinnik Variation,Opening,Black,D30,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 h6 6.Bh4 O-O 7.Nf3 b6
Queen's Gambit Declined - Orthodox Defense - Classical Variation,Opening,Black,D30,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 h6 6.Bh4 O-O 7.Nf3 c5
Queen's Gambit Declined - Orthodox Defense - Classical Variation,Opening,Black,D30,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 h6 6.Bh4 O-O
Queen's Gambit Declined - Orthodox Defense - Classical Variation,Opening,Black,D30,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 h6 6.Bh4 O-O 7.Nf3 c6
Queen's Gambit Declined - Orthodox Defense - Fianchetto Variation,Opening,Black,D30,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.g3 Be7 5.Bg2 O-O
Queen's Gambit Declined - Orthodox Defense - General,Opening,Black,D30,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7
Queen's Gambit Declined - Orthodox Defense - Hennegerger Variation,Opening,Black,D30,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 h6 6.Bh4 b6
Queen's Gambit Declined - Orthodox Defense - Main Line,Opening,Black,D30,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.Nf3 O-O
Queen's Gambit Declined - Orthodox Defense - Main Line,Opening,Black,D30,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.Nf3 O-O 6.e3 h6
Queen's Gambit Declined - Orthodox Defense - Main Line,Opening,Black,D30,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.Nf3 O-O 6.e3 h6 7.Bh4
Queen's Gambit Declined - Orthodox Defense - Pillsbury Variation,Opening,Black,D30,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 h6
Queen's Gambit Declined - Orthodox Defense - Rubinstein Variation,Opening,Black,D30,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 h6 6.Bh4 Nbd7
Queen's Gambit Declined - Orthodox Defense - Rubinstein Variation - Flohr Line,Opening,Black,D30,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 h6 6.Bh4 Nbd7 7.Nf3
